Id,spearman_R,Slug,Title,Subtitle,HostSegmentTitle,ForumId,OrganizationId,CompetitionTypeId,HostName,EnabledDate,DeadlineDate,ProhibitNewEntrantsDeadlineDate,TeamMergerDeadlineDate,TeamModelDeadlineDate,ModelSubmissionDeadlineDate,FinalLeaderboardHasBeenVerified,HasKernels,OnlyAllowKernelSubmissions,HasLeaderboard,LeaderboardPercentage,LeaderboardDisplayFormat,EvaluationAlgorithmAbbreviation,EvaluationAlgorithmName,EvaluationAlgorithmDescription,EvaluationAlgorithmIsMax,ValidationSetName,ValidationSetValue,MaxDailySubmissions,NumScoredSubmissions,MaxTeamSize,BanTeamMergers,EnableTeamModels,EnableSubmissionModelHashes,EnableSubmissionModelAttachments,RewardType,RewardQuantity,NumPrizes,UserRankMultiplier,CanQualifyTiers,TotalTeams,TotalCompetitors,TotalSubmissions
4493,0.99138,dato-native,Truly Native?,Predict which web pages served by StumbleUpon are sponsored,Featured,767.0,,1,Dato,2015-08-06 21:33:47,2015-10-14 23:59:00,10/07/2015 23:59:00,10/07/2015 23:59:00,11/21/2015 23:59:00,,True,True,False,True,40,0.0,AUC,Area Under Receiver Operating Characteristic Curve,"Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]",True,Predicted Probability,"[0,1]",3,2,,False,True,False,False,USD,10000.0,1,1.0,True,274,340,3223
4488,0.97373,flavours-of-physics,Flavours of Physics: Finding τ  →  μμμ,Identify a rare decay phenomenon,Featured,764.0,,1,CERN/Yandex,2015-07-20 22:50:02,2015-10-12 23:59:00,10/05/2015 23:59:00,10/05/2015 23:59:00,11/30/2015 23:59:00,,True,True,False,True,1,0.0,CernWeightedAuc,"Weighted AUC, with agreement check and correlation check",Weighted Area Under Receiver Operating Characteristic Curve,True,Predicted Probability,"[0,1]",5,2,4.0,False,True,False,False,USD,15000.0,3,1.0,True,673,706,10124
4481,0.966401,coupon-purchase-prediction,Coupon Purchase Prediction,Predict which coupons a customer will buy,Featured,761.0,1022.0,1,Recruit,2015-07-16 00:45:00,2015-09-30 23:59:00,09/23/2015 23:59:00,09/23/2015 23:59:00,10/30/2015 23:59:00,,True,True,False,True,30,0.0,MAP@{K},,Mean Average Precision at K,True,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,50000.0,3,1.0,True,1076,1192,18477
4477,0.991165,grasp-and-lift-eeg-detection,Grasp-and-Lift EEG Detection,Identify hand motions from EEG recordings,Research,751.0,,1,Istituto Dalle Molle di Studi sull'Intelligenza Artificiale (IDSIA),2015-06-29 16:24:34,2015-08-31 23:59:00,08/24/2015 23:59:00,08/24/2015 23:59:00,,,True,True,False,True,50,0.0,MCAUC,Mean Columnwise Area Under Receiver Operating Characteristic Curve,"Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]",True,Predicted Probability,"[0,1]",4,2,,False,False,False,False,USD,10000.0,3,1.0,True,379,452,4415
4467,0.993694,caterpillar-tube-pricing,Caterpillar Tube Pricing,Model quoted prices for industrial tube assemblies,Featured,752.0,,1,Caterpillar,2015-06-29 16:32:23,2015-08-31 23:59:00,08/24/2015 23:59:00,08/24/2015 23:59:00,10/24/2015 23:59:00,,True,True,False,True,30,0.0,RMSLE,Root Mean Squared Logarithmic Error,Square root of the average of the squared natural logarithm (plus one) error. Useful when it's more important to accurately predict lower magnitude values rather than precisely predicting higher magnitude values.,False,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,30000.0,3,1.0,True,1323,1451,26360
4471,0.96978,liberty-mutual-group-property-inspection-prediction,Liberty Mutual Group: Property Inspection Prediction,Quantify property hazards before time of inspection,Featured,755.0,,1,Liberty Mutual,2015-07-06 15:57:32,2015-08-28 23:59:00,08/21/2015 23:59:00,08/21/2015 23:59:00,09/28/2015 23:59:00,,True,True,False,True,30,0.0,NormalizedGini,Normalized Gini Index,Gini value of predicted values divided by Gini of perfect values,True,Predicted Probability,"[0,1]",5,2,3.0,False,True,False,False,USD,25000.0,3,1.0,True,2236,2362,45874
4453,0.986354,icdm-2015-drawbridge-cross-device-connections,ICDM 2015: Drawbridge Cross-Device Connections,Identify individual users across their digital devices,Featured,742.0,,1,"Drawbridge, Inc & ICDM 2015",2015-06-01 16:03:13,2015-08-24 23:59:00,08/17/2015 23:59:00,08/17/2015 23:59:00,09/24/2015 23:59:00,,True,True,False,True,30,0.0,MeanFScoreBeta,Mean F-Score Beta,"Used for categorization when there are many categories per row, Mean F-score across the rows.",True,Predicted Probability,"[0,1]",2,2,,False,True,False,False,USD,10000.0,3,1.0,True,340,407,2355
4438,0.997935,avito-context-ad-clicks,Avito Context Ad Clicks,Predict if context ads will earn a user's click,Featured,744.0,78.0,1,Avito,2015-06-02 17:25:26,2015-07-28 23:59:00,07/21/2015 23:59:00,07/21/2015 23:59:00,08/28/2015 23:59:00,,True,True,False,True,30,0.0,LogLoss,Log Loss,Log Loss,False,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,20000.0,3,1.0,True,414,456,5949
4104,0.935342,diabetic-retinopathy-detection,Diabetic Retinopathy Detection,Identify signs of diabetic retinopathy in eye images,Featured,623.0,,1,California Healthcare Foundation,2015-02-17 18:18:37,2015-07-27 23:59:00,07/20/2015 23:59:00,07/20/2015 23:59:00,08/27/2015 23:59:00,,True,True,False,True,20,0.0,QuadraticWeightedKappa,QuadraticWeightedKappa,Quadratic Weighted Kappa,True,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,100000.0,3,1.0,True,661,854,6999
4407,0.98338,crowdflower-search-relevance,Crowdflower Search Results Relevance,Predict the relevance of search results from eCommerce sites,Featured,725.0,3.0,1,CrowdFlower,2015-05-11 20:56:45,2015-07-06 23:59:00,06/29/2015 23:59:00,06/29/2015 23:59:00,08/31/2015 23:59:00,,True,True,False,True,19,0.0,QuadraticWeightedKappa,QuadraticWeightedKappa,Quadratic Weighted Kappa,True,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,20000.0,3,1.0,True,1326,1424,23239
4383,0.893089,pkdd-15-taxi-trip-time-prediction-ii,ECML/PKDD 15: Taxi Trip Time Prediction (II),Predict the total travel time of taxi trips based on their initial partial trajectories,Research,701.0,,1,ECML/PKDD 2015,2015-04-24 18:03:10,2015-07-01 23:59:00,06/24/2015 23:59:00,06/24/2015 23:59:00,07/31/2015 23:59:00,,True,True,False,True,50,0.0,RMSLE,Root Mean Squared Logarithmic Error,Square root of the average of the squared natural logarithm (plus one) error. Useful when it's more important to accurately predict lower magnitude values rather than precisely predicting higher magnitude values.,False,Predicted Probability,"[0,1]",2,2,,False,True,False,False,USD,250.0,1,0.5,True,345,418,3297
4378,0.765072,pkdd-15-predict-taxi-service-trajectory-i,ECML/PKDD 15: Taxi Trajectory Prediction (I),Predict the destination of taxi trips based on initial partial trajectories,Research,694.0,,1,ECML/PKDD 2015,2015-04-20 19:04:52,2015-07-01 23:59:00,06/24/2015 23:59:00,06/24/2015 23:59:00,07/31/2015 23:59:00,,True,True,False,True,50,0.0,AHD@{Type},Averaged Haversine Distance,Averaged Haversine Distance,False,Predicted Probability,"[0,1]",2,2,4.0,False,True,False,False,USD,250.0,1,0.5,True,381,459,3031
4366,0.983829,predict-west-nile-virus,West Nile Virus Prediction,Predict West Nile virus in mosquitos across the city of Chicago,Featured,695.0,,1,"City of Chicago, RWJF",2015-04-22 21:31:33,2015-06-17 23:59:00,06/10/2015 23:59:00,06/10/2015 23:59:00,07/17/2015 23:59:00,,True,True,False,True,2,0.0,AUC,Area Under Receiver Operating Characteristic Curve,"Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]",True,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,40000.0,3,1.0,True,1306,1447,29961
4294,0.966767,facebook-recruiting-iv-human-or-bot,Facebook Recruiting IV: Human or Robot?,Predict if an online bid is made by a machine or a human,Recruitment,702.0,2.0,1,Facebook,2015-04-27 16:40:01,2015-06-08 23:59:00,06/01/2015 23:59:00,,06/12/2015 23:59:00,,True,True,False,True,30,0.0,AUC,Area Under Receiver Operating Characteristic Curve,"Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]",True,Predicted Probability,"[0,1]",3,2,1.0,True,True,False,False,Jobs,1.0,1,1.0,True,985,985,13558
4332,0.997741,walmart-recruiting-sales-in-stormy-weather,Walmart Recruiting II: Sales in Stormy Weather,Predict how sales of weather-sensitive products are affected by snow and rain,Recruitment,669.0,14.0,1,Walmart,2015-04-01 22:43:39,2015-05-25 23:59:00,05/18/2015 23:59:00,,06/15/2015 23:59:00,,True,True,False,True,30,0.0,RMSLE,Root Mean Squared Logarithmic Error,Square root of the average of the squared natural logarithm (plus one) error. Useful when it's more important to accurately predict lower magnitude values rather than precisely predicting higher magnitude values.,False,Predicted Probability,"[0,1]",5,2,1.0,False,True,False,False,Jobs,1.0,1,1.0,True,485,485,8312
4280,0.999558,otto-group-product-classification-challenge,Otto Group Product Classification Challenge,Classify products into the correct category,Featured,653.0,,1,Otto Group,2015-03-17 15:56:17,2015-05-18 23:59:00,05/11/2015 23:59:00,05/11/2015 23:59:00,07/11/2015 23:59:00,,True,True,False,True,70,0.0,MulticlassLoss,Multiclass Loss,"Negative log likelihood divided by the number of observations--solution is true category label (0 to n-1), submission is columns where Jth row is pred. prob. of J. Normalizes submission rows so sum is 1.",False,Predicted Probability,"[0,1]",3,2,,False,True,False,False,USD,10000.0,3,1.0,True,3511,3845,43497
4195,0.998661,how-much-did-it-rain,How Much Did It Rain?,Predict probabilistic distribution of hourly rain given polarimetric radar measurements,Research,583.0,,1,American Meteorological Society Committee on Artificial Intelligence,2015-01-09 18:35:41,2015-05-15 23:59:00,05/08/2015 23:59:00,05/08/2015 23:59:00,10/09/2015 18:35:00,,True,True,False,True,70,0.0,CRPS,Continuous Rank Probability Score,Continuous Ranked Probability Score,False,Predicted Probability,"[0,1]",1,2,,False,True,False,False,USD,500.0,1,1.0,True,321,351,2235
4272,0.718091,restaurant-revenue-prediction,Restaurant Revenue Prediction,Predict annual restaurant sales based on objective measurements,Featured,659.0,,1,TABFoods,2015-03-23 18:44:02,2015-05-04 23:59:00,04/27/2015 23:59:00,04/27/2015 23:59:00,07/04/2015 23:59:00,,True,True,False,True,0,0.0,RMSE,Root Mean Squared Error,Square root of the average of the squared errors.,False,Predicted Probability,"[0,1]",3,2,,False,True,False,False,USD,30000.0,3,1.0,True,2257,2459,32745
4117,0.978276,malware-classification,Microsoft Malware Classification Challenge (BIG 2015),Classify malware into families based on file content and characteristics,Research,611.0,183.0,1,Microsoft,2015-02-03 18:49:20,2015-04-17 23:59:00,04/13/2015 23:59:00,04/13/2015 23:59:00,,,True,True,False,True,30,0.0,MulticlassLossOld,Multiclass Loss (Deprecated),"Negative log likelihood divided by the number of observations--solution is true category label (0 to n-1), submission is columns where Jth row is pred. prob. of J. Normalizes submission rows so sum is 1.",False,Predicted Probability,"[0,1]",5,2,,False,False,False,False,USD,16000.0,3,1.0,True,377,481,7669
3978,0.999296,datasciencebowl,National Data Science Bowl,"Predict ocean health, one plankton at a time",Featured,572.0,360.0,1,BAH,2014-12-15 14:00:00,2015-03-16 23:59:00,03/09/2015 23:59:00,03/09/2015 23:59:00,,,True,True,False,True,7,0.0,MulticlassLossOld,Multiclass Loss (Deprecated),"Negative log likelihood divided by the number of observations--solution is true category label (0 to n-1), submission is columns where Jth row is pred. prob. of J. Normalizes submission rows so sum is 1.",False,Predicted Probability,"[0,1]",5,2,,False,False,False,False,USD,175000.0,3,1.0,True,1049,1293,15120
4031,0.997137,axa-driver-telematics-analysis,Driver Telematics Analysis,Use telematic data to identify a driver signature,Featured,573.0,,1,AXA,2014-12-15 14:00:00,2015-03-16 23:59:00,03/09/2015 23:59:00,03/09/2015 23:59:00,04/16/2015 23:59:00,,True,True,False,True,30,0.0,AUC,Area Under Receiver Operating Characteristic Curve,"Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]",True,Predicted Probability,"[0,1]",5,2,,False,True,False,False,USD,30000.0,3,1.0,True,1528,1865,36065
4043,0.294143,inria-bci-challenge,BCI Challenge @ NER 2015,A spell on you if you cannot detect errors!,Research,549.0,,1,INRIA,2014-11-19 23:38:41,2015-02-24 23:59:00,02/17/2015 23:59:00,02/17/2015 23:59:00,,,True,True,False,True,20,0.0,AUC,Area Under Receiver Operating Characteristic Curve,"Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]",True,Predicted Probability,"[0,1]",3,2,,False,False,False,False,USD,1000.0,3,1.0,True,260,311,4343
4120,0.998373,avazu-ctr-prediction,Click-Through Rate Prediction,Predict whether a mobile ad will be clicked,Featured,522.0,,1,Avazu,2014-11-18 18:04:31,2015-02-09 23:59:00,02/02/2015 23:59:00,02/02/2015 23:59:00,,,True,True,False,True,20,0.0,LogLoss,Log Loss,Log Loss,False,Predicted Probability,"[0,1]",5,2,,False,False,False,False,USD,15000.0,3,1.0,True,1604,1898,31015
3973,,helping-santas-helpers,Helping Santa's Helpers,"Jingle bells, Santa tells ...",Featured,550.0,,1,North Pole Factory,2014-11-24 20:08:02,2015-01-07 23:59:00,12/31/2014 23:59:00,12/31/2014 23:59:00,01/07/2015 23:59:00,,True,True,False,True,100,0.0,SantaJobScheduling,Packing Santas Sleigh Metric,"Given job schedules, checks constraints and returns the datetime the last toy is complete.",False,Predicted Probability,"[0,1]",4,2,,False,True,False,False,USD,20000.0,1,1.0,True,439,500,2126
3960,0.955402,seizure-prediction,American Epilepsy Society Seizure Prediction Challenge,Predict seizures in intracranial EEG recordings,Research,484.0,,1,"National Institutes of Health (NINDS), Mayo Clinic, University of Pennsylvania",2014-08-25 16:15:33,2014-11-17 23:59:00,11/10/2014 23:59:00,11/10/2014 23:59:00,,,True,True,False,True,40,0.0,AUC,Area Under Receiver Operating Characteristic Curve,"Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]",True,Predicted Probability,"[0,1]",10,2,,False,False,False,False,USD,25000.0,3,1.0,True,504,653,17777
3984,0.999688,tradeshift-text-classification,Tradeshift Text Classification,Classify text blocks in documents,Featured,509.0,,1,Tradeshift,2014-10-02 14:36:01,2014-11-10 23:59:00,11/03/2014 23:59:00,11/03/2014 23:59:00,,,True,True,False,True,30,0.0,LogLoss,Log Loss,Log Loss,False,Predicted Probability,"[0,1]",5,2,,False,False,False,False,USD,5000.0,1,1.0,True,375,396,5648
3535,0.793441,learning-social-circles,Learning Social Circles in Networks,Model friend memberships to multiple circles,Playground,449.0,4.0,1,Stanford University,2014-05-06 20:27:23,2014-10-28 23:59:00,10/21/2014 23:59:00,10/21/2014 23:59:00,,,True,False,False,True,34,0.0,FacebookCircles,FacebookCircles,Facebook Circles,False,A real number,"(-Infinity, Infinity)",2,4,,False,False,False,False,Knowledge,,0,1.0,True,203,231,1756
3966,0.837393,afsis-soil-properties,Africa Soil Property Prediction Challenge,Predict physical and chemical properties of soil using spectral measurements,Research,485.0,,1,The Earth Institute at Columbia University,2014-08-27 20:44:02,2014-10-21 23:59:00,10/14/2014 23:59:00,10/14/2014 23:59:00,,,True,True,False,True,13,0.0,MCRMSE,Mean Columnwise Root Mean Squared Error,Average of the RMSE of each column.,False,Predicted Probability,"[0,1]",3,2,4.0,False,False,False,False,USD,8000.0,3,1.0,True,1233,1310,18314
3934,0.998626,criteo-display-ad-challenge,Display Advertising Challenge,Predict click-through rates on display ads,Research,474.0,,1,Criteo,2014-06-24 18:14:23,2014-09-23 23:59:00,09/16/2014 23:59:00,09/16/2014 23:59:00,10/30/2014 23:59:00,,True,True,False,True,20,0.0,LogLoss,Log Loss,Log Loss,False,Predicted Probability,"[0,1]",4,2,,False,True,False,False,USD,16000.0,3,1.0,True,717,831,8635
3887,0.980149,higgs-boson,Higgs Boson Machine Learning Challenge,Use the ATLAS experiment to identify the Higgs boson,Featured,453.0,,1,"LAL, CERN, ATLAS",2014-05-12 20:23:07,2014-09-15 23:59:00,09/08/2014 23:59:00,09/08/2014 23:59:00,09/29/2015 23:59:00,,True,True,False,True,18,0.0,HiggsBosonApproximateMedianSignificance,Higgs Boson Approximate Median Significance,Higgs Boson Approximate Median Significance,True,Predicted Probability,"[0,1]",5,2,4.0,False,True,False,False,USD,13000.0,3,1.0,True,1785,1943,35770
3951,0.938774,liberty-mutual-fire-peril,Liberty Mutual Group - Fire Peril Loss Cost,Predict expected fire losses for insurance policies,Featured,478.0,,1,"Liberty Mutual Group, Inc",2014-07-08 12:00:00,2014-09-02 23:59:00,08/26/2014 23:59:00,08/26/2014 23:59:00,,,True,True,False,True,50,0.0,NormalizedWeightedGini,Weighted Gini,Weighted area between the null hypothesis and actual value when ordered by predicted value,True,Predicted Probability,"[0,1]",5,2,3.0,False,False,False,False,USD,25000.0,3,1.0,True,634,718,14812
3929,0.997268,avito-prohibited-content,The Hunt for Prohibited Content,Predict which ads contain illicit content,Featured,475.0,78.0,1,Avito,2014-06-24 17:13:12,2014-08-31 23:59:00,08/24/2014 23:59:00,08/24/2014 23:59:00,,,True,True,False,True,50,0.0,AP@{K},,Average Precision at K,True,Predicted Probability,"[0,1]",4,2,,False,False,False,False,USD,25000.0,3,1.0,True,285,317,4992
3800,0.994576,seizure-detection,UPenn and Mayo Clinic's Seizure Detection Challenge,Detect seizures in intracranial EEG recordings,Research,457.0,,1,"National Institutes of Health (NINDS), Mayo Clinic, University of Pennsylvania",2014-05-19 13:30:44,2014-08-19 23:59:00,08/12/2014 23:59:00,08/19/2014 23:59:00,,,True,True,False,True,15,0.0,MCAUC,Mean Columnwise Area Under Receiver Operating Characteristic Curve,"Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]",True,Predicted Probability,"[0,1]",5,2,,False,False,False,False,USD,8000.0,3,1.0,True,200,241,4503
3641,0.903958,decoding-the-human-brain,DecMeg2014 - Decoding the Human Brain,Predict visual stimuli from MEG recordings of human brain activity,Research,437.0,,1,Fondazione Bruno Kessler and Università di Trento,2014-04-21 05:21:34,2014-07-27 23:59:00,07/20/2014 23:59:00,,,,True,True,False,True,43,0.0,CategorizationAccuracy,Categorization Accuracy,Percentage of correctly categorized items,True,Predicted Probability,"[0,1]",5,2,,False,False,False,False,USD,5000.0,3,1.0,True,267,301,4505
3933,0.403085,mlsp-2014-mri,MLSP 2014 Schizophrenia Classification Challenge,Diagnose schizophrenia using multimodal features from MRI scans,Research,467.0,,1,IEEE International Workshop on Machine Learning for Signal Processing,2014-06-05 23:41:32,2014-07-20 23:59:00,07/13/2014 23:59:00,07/13/2014 23:59:00,,,True,True,False,True,0,0.0,AUC,Area Under Receiver Operating Characteristic Curve,"Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]",True,Predicted Probability,"[0,1]",1,2,,False,False,False,False,Kudos,0.0,3,1.0,True,313,348,2242
3928,0.998569,wise-2014,Greek Media Monitoring Multilabel Classification (WISE 2014),Multi-label classification of printed media articles to topics,Research,466.0,,1,WISE 2014,2014-06-02 15:43:50,2014-07-15 23:59:00,07/08/2014 23:59:00,07/08/2014 23:59:00,,,True,True,False,True,70,0.0,MeanFScore,Mean F-Score,"Used for categorization when there are many categories per row, Mean F-score across the rows.",True,Predicted Probability,"[0,1]",2,2,,False,False,False,False,USD,680.0,1,1.0,True,120,127,1207
3926,0.910202,kdd-cup-2014-predicting-excitement-at-donors-choose,KDD Cup 2014 - Predicting Excitement at DonorsChoose.org,Predict funding requests that deserve an A+,Research,455.0,,1,Donors Choose,2014-05-15 13:29:01,2014-07-15 23:59:00,07/08/2014 23:59:00,,,,True,True,False,True,25,0.0,AUC,Area Under Receiver Operating Characteristic Curve,"Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]",True,Predicted Probability,"[0,1]",5,2,,False,False,False,False,USD,2000.0,3,1.0,True,472,645,12521
3897,0.99043,acquire-valued-shoppers-challenge,Acquire Valued Shoppers Challenge,Predict which shoppers will become repeat buyers,Featured,433.0,,1,Catalina Marketing,2014-04-10 19:49:24,2014-07-14 23:59:00,07/08/2014 23:59:00,07/08/2014 23:59:00,,,True,True,False,True,20,0.0,AUC,Area Under Receiver Operating Characteristic Curve,"Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]",True,Predicted Probability,"[0,1]",5,2,,False,False,False,False,USD,30000.0,4,1.0,True,952,1165,25194
3788,0.88446,allstate-purchase-prediction-challenge,Allstate Purchase Prediction Challenge,Predict a purchased policy based on transaction history,Featured,385.0,18.0,1,Allstate,2014-02-18 15:04:56,2014-05-19 23:59:00,05/12/2014 23:59:00,05/12/2014 23:59:00,,,True,True,False,True,30,0.0,CategorizationAccuracy,Categorization Accuracy,Percentage of correctly categorized items,True,Predicted Probability,"[0,1]",5,2,,False,False,False,False,USD,50000.0,4,1.0,True,1568,1802,24525
3774,0.967764,connectomics,CONNECTOMICS,Reconstruct the wiring between neurons from fluorescence imaging of neural activity,Research,379.0,,1,ChaLearn,2014-02-05 20:00:13,2014-05-05 23:59:00,04/28/2014 23:59:00,04/28/2014 23:59:00,05/19/2014 23:59:00,,True,True,False,True,50,0.0,AUC,Area Under Receiver Operating Characteristic Curve,"Measures discrimination. Calculates how well an algorithm separates true positives from false positives. Overall good metric for classification problems. Has range [0.5, 1.0]",True,Predicted Probability,"[0,1]",5,1,,False,True,False,False,USD,3000.0,3,1.0,True,143,184,1453
3816,0.998425,walmart-recruiting-store-sales-forecasting,Walmart Recruiting - Store Sales Forecasting,Use historical markdown data to predict store sales,Recruitment,389.0,14.0,1,Walmart,2014-02-20 14:02:21,2014-05-05 23:59:00,04/28/2014 23:59:00,,05/12/2014 23:59:00,,True,True,False,True,30,0.0,WMAE,Weighted Mean Absolute Error,Weighted average of the absolute value of each individual error.,False,Predicted Probability,"[0,1]",5,2,1.0,True,True,False,False,Jobs,,1,1.0,True,690,690,12244
3634,0.992401,lshtc,Large Scale Hierarchical Text Classification,"Classify Wikipedia documents into one of 325,056 categories",Research,370.0,,1,"UJF, UPMC, NCSR ""Demokritos"", AUEB",2014-01-22 17:04:10,2014-04-22 23:59:00,,,,,True,True,False,True,50,0.0,MacroFScore,Macro F-Score,Macro F-Score,True,Predicted Probability,"[0,1]",5,2,,False,False,False,False,Swag,0.0,1,1.0,True,119,167,1162
3175,0.998662,galaxy-zoo-the-galaxy-challenge,Galaxy Zoo - The Galaxy Challenge,Classify the morphologies of distant galaxies in our Universe,Research,361.0,,1,Galaxy Zoo,2013-12-20 23:25:50,2014-04-04 23:59:00,03/28/2014 23:59:00,03/28/2014 23:59:00,,,True,True,False,True,25,0.0,RMSE,Root Mean Squared Error,Square root of the average of the squared errors.,False,Non-negative Integer Values,"{ 0, 1, 2, ..., 1000000}",5,2,,False,False,False,False,USD,16000.0,3,1.0,True,326,402,3155
3772,0.973374,pakdd-cup-2014,PAKDD 2014 - ASUS Malfunctional Components Prediction,Predict malfunctional components of ASUS notebooks,Research,372.0,,1,PAKDD 2014,2014-01-26 04:00:00,2014-04-01 04:00:00,03/25/2014 23:59:00,,,,True,True,False,True,50,0.0,MAE,Mean Absolute Error,Average of the absolute value of each individual error.,False,Predicted Probability,"[0,1]",2,2,,False,False,False,False,USD,8500.0,3,1.0,True,610,684,7474
3756,0.919164,loan-default-prediction,Loan Default Prediction - Imperial College London,Constructing an optimal portfolio of loans,Research,368.0,,1,Imperial College London,2014-01-17 19:20:20,2014-03-14 23:59:00,,,,,True,True,False,True,10,0.0,MAE,Mean Absolute Error,Average of the absolute value of each individual error.,False,Predicted Probability,"[0,1]",5,2,,False,False,False,False,USD,10000.0,3,1.0,True,675,835,10722
3638,0.99995,conway-s-reverse-game-of-life,Conway's Reverse Game of Life,Reverse the arrow of time in the Game of Life,Playground,323.0,4.0,1,Kaggle,2013-10-14 20:18:56,2014-03-02 23:59:00,,,,,True,True,False,True,20,0.0,MAE,Mean Absolute Error,Average of the absolute value of each individual error.,False,Predicted Probability,"[0,1]",5,2,,False,False,False,False,Swag,,3,1.0,True,142,178,1322
3793,0.924465,flight2-final,"Flight Quest 2: Flight Optimization, Final Phase",Final Phase of Flight Quest 2,GE Quests,369.0,,1,General Electric,2014-01-19 00:00:00,2014-02-23 23:59:00,02/23/2014 23:59:00,02/23/2014 23:59:00,,,True,False,False,True,0,0.0,GE-FQ2,GE Flight Quest 2,GE Flight Quest 2 Simulator / Cost Function,False,A real number,"(-Infinity, Infinity)",5,1,5.0,False,False,False,False,USD,220000.0,4,2.0,True,33,35,44
3362,0.985244,dogs-vs-cats,Dogs vs. Cats,Create an algorithm to distinguish dogs from cats,Playground,310.0,4.0,1,Kaggle,2013-09-25 14:44:03,2014-02-01 23:59:00,,,,,True,True,False,True,30,0.0,CategorizationAccuracy,Categorization Accuracy,Percentage of correctly categorized items,True,Predicted Probability,"[0,1]",2,2,,False,False,False,False,Swag,,2,1.0,True,215,234,1224
3670,,packing-santas-sleigh,Packing Santa's Sleigh,"He's making a list, checking it twice; to fill up his sleigh, he needs your advice",Featured,358.0,114.0,1,MathWorks,2013-12-02 22:01:48,2014-01-26 23:59:00,01/19/2014 23:59:00,01/19/2014 23:59:00,01/26/2014 23:59:00,,True,True,False,True,100,0.0,PackingSantasSleigh,Packing Santas Sleigh Metric,"Given packing of presents, verfies present integrity and calculates the custom metric.",False,Predicted Probability,"[0,1]",5,2,4.0,False,True,False,False,USD,10000.0,3,1.0,True,362,404,1941
3611,0.950122,flight2-main,"Flight Quest 2: Flight Optimization, Main Phase",Optimize flight routes based on current weather and traffic.,GE Quests,313.0,,1,General Electric,2013-09-26 16:46:01,2014-01-18 23:59:00,01/18/2014 23:59:00,01/18/2014 23:59:00,01/18/2014 23:59:00,,True,False,False,True,50,0.0,GE-FQ2,GE Flight Quest 2,GE Flight Quest 2 Simulator / Cost Function,False,A real number,"(-Infinity, Infinity)",5,1,5.0,False,True,False,False,USD,220000.0,4,2.0,True,121,146,2107
3532,0.998118,yandex-personalized-web-search-challenge,Personalized Web Search Challenge,Re-rank web documents using personal preferences,Featured,321.0,,1,Yandex,2013-10-11 15:43:12,2014-01-10 23:59:00,,,,,True,True,False,True,50,0.0,NDCG@{K},,Normalized Discounted Cumulative Gain at K documents,True,A real number,"(-Infinity, Infinity)",10,3,7.0,False,False,False,False,USD,9000.0,4,1.0,True,194,261,3570
3539,0.999988,facebook-recruiting-iii-keyword-extraction,Facebook Recruiting III - Keyword Extraction,Identify keywords and tags from millions of text questions,Recruitment,294.0,2.0,1,Facebook,2013-08-30 16:00:00,2013-12-20 23:59:00,,,01/10/2014 23:59:00,,True,True,False,True,30,0.0,MeanFScore,Mean F-Score,"Used for categorization when there are many categories per row, Mean F-score across the rows.",True,A real number,"(-Infinity, Infinity)",2,2,1.0,True,True,False,False,Jobs,,1,1.0,True,367,367,2702
3586,0.999675,crowdflower-weather-twitter,Partly Sunny with a Chance of Hashtags,What can a #machine learn from tweets about the #weather?,Playground,314.0,3.0,1,Crowdflower,2013-09-27 14:43:09,2013-12-01 23:59:00,,,,,True,True,False,True,30,0.0,RMSE,Root Mean Squared Error,Square root of the average of the squared errors.,False,A real number,"(-Infinity, Infinity)",5,2,,False,False,False,False,USD,500.0,1,1.0,True,259,300,3604
