"Id","Slug","Title","Subtitle","HostSegmentTitle","ForumId","OrganizationId","CompetitionTypeId","HostName","EnabledDate","DeadlineDate","ProhibitNewEntrantsDeadlineDate","TeamMergerDeadlineDate","TeamModelDeadlineDate","ModelSubmissionDeadlineDate","FinalLeaderboardHasBeenVerified","HasKernels","OnlyAllowKernelSubmissions","HasLeaderboard","LeaderboardPercentage","LeaderboardDisplayFormat","EvaluationAlgorithmAbbreviation","EvaluationAlgorithmName","EvaluationAlgorithmDescription","EvaluationAlgorithmIsMax","ValidationSetName","ValidationSetValue","MaxDailySubmissions","NumScoredSubmissions","MaxTeamSize","BanTeamMergers","EnableTeamModels","EnableSubmissionModelHashes","EnableSubmissionModelAttachments","RewardType","RewardQuantity","NumPrizes","UserRankMultiplier","CanQualifyTiers","TotalTeams","TotalCompetitors","TotalSubmissions"
"6734","sentiment-analysis3","Sentiment analysis","Determine the tonality of the given text","InClass","3627","","1","International Information Technology Universityuqw","05/22/2017 04:34:28","05/22/2017 23:59:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","2","2","","True","False","False","False","Knowledge","0.0000","1","0","False","2","2","2"
"6736","usa-republican-party-tweets-sentiment-analysis","USA Republican Party Tweets Sentiment Analysis","You should identify tonality of tweets using sentiment analysis","InClass","3626","","1","IITU","05/22/2017 04:34:07","09/02/2017 23:59:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","5","2","","True","False","False","False","Knowledge","","1","0","False","2","3","4"
"6740","twitter-sentiment-analysis2","Twitter sentiment analysis","Determine emotional coloring of twits.","InClass","3688","","1","IITU","05/24/2017 23:58:07","09/19/2017 23:59:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","2","2","","True","False","False","False","Knowledge","0.0000","1","0","False","4","5","6"
"6482","2nd-hw-dl-in-nlp","Второе домашнее задание по курсу DL in NLP","Определите, к какому классу относятся представленные тексты.","InClass","3072","","1","Neural Systems and Deep Learning lab, MIPT","04/05/2017 04:24:21","04/26/2017 23:59:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","5","5","1","True","False","False","False","Knowledge","","1","0","False","11","11","86"
"6483","is161aiday","IS161AIDAY","Анализ тональности от alem.kz/aiDay","InClass","3084","","1","IITU","04/07/2017 21:29:16","04/07/2017 12:00:00","","","","","True","False","False","True","40","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","2","2","","True","False","False","False","Knowledge","","1","0","False","0","0","0"
"6495","utkml-hackathon-2017","utkML Hackathon 2017","Aliens?!?","InClass","3089","","1","utkML","04/07/2017 22:29:56","04/08/2017 21:00:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","100","1","","True","False","False","False","Knowledge","","1","0","False","12","17","52"
"6513","skoltech-cats-vs-dogs2","Skoltech Cats vs Dogs","a smaller version of original Dogs vs. Cats contest for deep learning course at Skoltech","InClass","3119","","1","Skoltech","04/12/2017 18:54:28","05/12/2017 23:59:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","5","2","1","True","False","False","False","Knowledge","","1","0","False","54","54","375"
"6420","louis-bite","Louis Bite","Predict if Louis will bite or not","InClass","2996","","1","Data101Rutgers","03/27/2017 20:05:13","07/26/2017 23:59:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","5","1","","True","False","False","False","Knowledge","","1","0","False","26","44","51"
"6422","csci835competition","CSCI835Competition","Competition for CSCI835 class at NDSU","InClass","2997","","1","North Dakota State University","03/27/2017 20:05:43","05/01/2017 23:59:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","10","10","0","False","False","False","False","Knowledge","","1","0","False","15","15","522"
"6252","cs475-nmnist-small","cs475-nmnist-small","Noisy handwritten digit recognition","InClass","2738","","1","Johns Hopkins University","02/27/2017 22:54:05","06/27/2017 23:59:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","2","2","","True","False","False","False","Knowledge","0.0000","1","0","False","82","83","160"
"6270","wine-quality-prediction2","Wine Quality Prediction","Project 1 of the lab","InClass","2765","","1","ML@B","03/02/2017 20:52:42","03/17/2017 23:59:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","2","2","","True","False","False","False","Knowledge","","1","0","False","24","27","44"
"6276","clinical-trials","Clinical Trials","Predict clinical trial outcome","InClass","2779","","1","University of Miami","03/03/2017 20:17:24","05/01/2017 23:59:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","100","2","","True","False","False","False","Knowledge","","1","0","False","27","27","430"
"6312","image-classification6","Image Classification","Classify JAFFE images","InClass","2833","","1","National University of Computer and Emerging Sciences, Lahore, Pakistan","03/09/2017 23:30:19","04/07/2017 23:59:00","","","","","True","False","False","True","48","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","1000","1000","3","True","False","False","False","Knowledge","","1","0","False","21","40","76"
"6387","topic-model-classification","Тематическая модель классификации","Использование ТМ для классификации 20newsgroup","InClass","2948","","1","HSE","03/21/2017 23:01:53","04/04/2017 00:09:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","5","2","","True","False","False","False","Knowledge","","1","0","False","3","3","12"
"6109","identify-me-if-you-can4","Identify Me If You Can","Web-user identification through webpage session tracking.","InClass","2490","","1","Yandex Data Factory","01/28/2017 00:42:53","12/31/2017 23:59:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","5","2","","True","False","False","False","Knowledge","","1","0","False","121","122","1813"
"6163","hw0-mnist","hw0 - MNIST","predict number for images","InClass","2670","","1","MLDS_NTU_2017","02/20/2017 21:24:28","02/26/2017 04:00:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","50","1","1","True","False","False","False","Knowledge","","1","0","False","108","108","544"
"6176","amazon-qlearn","Amazon QLearn","Classify the Questions","InClass","2762","","1","Indian Institute of Science","03/02/2017 18:19:09","03/11/2017 23:00:00","","","","","True","False","False","True","35","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","5","1","1","True","False","False","False","Knowledge","","1","0","False","36","36","224"
"6231","dma-spring-2017-assignment-5-who-survived-the-titanic","DMA Spring 2017 Assignment 5 - Who Survived the Titanic?","Binary classification competition for Info 290T.","InClass","2700","","1","Data Mining & Analytics Spring 2017","02/22/2017 21:21:20","03/13/2017 06:59:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","2","2","5","False","False","False","False","Knowledge","","1","0","False","15","49","174"
"5169","skoltech-cats-vs-dogs","Skoltech Cats vs. Dogs","Create an algorithm to distinguish dogs from cats","InClass","1199","","1","Skolkovo Institute of Science and Technology","04/12/2016 18:33:45","04/26/2016 23:59:00","","","","","True","False","False","True","100","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","5","2","1","True","False","False","False","Knowledge","","1","0","False","21","21","104"
"5145","allergyprediction","AllergyPrediction","Predict allergy symptoms","InClass","1179","","1","Rutgers","04/06/2016 19:48:26","04/10/2016 23:59:00","","","","","True","False","False","True","30","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","1","1","","True","False","False","False","Knowledge","","1","0","False","62","65","71"
"5183","marriage-prediction","Marriage Prediction","Marriage Prediction Weekly Challenge","InClass","1208","","1","Rutgers","04/14/2016 21:19:23","04/17/2016 23:59:00","","","","","True","False","False","True","0","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","1","2","","True","False","False","False","Knowledge","","1","0","False","55","60","60"
"5275","can-we-predict-voting-outcomes","Can we predict voting outcomes?","Can we accurately predict voting outcomes by using informal polling questions?","InClass","1304","","1","15.071x - Analytics Edge","05/24/2016 14:12:57","06/13/2016 23:59:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","5","5","1","True","False","False","False","Knowledge","0.0000","1","0","False","2875","2916","35247"
"5342","cls-text-classification","cls-text-classification","In this project, we will build our own text classifier system, and test its performance.","InClass","1354","","1","ETH Zurich - Institute for Machine Learning","07/08/2016 22:05:19","07/10/2016 23:59:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","10","1","","False","False","False","False","Knowledge","","1","0","False","0","0","0"
"5100","grade-prediction","Grade Prediction","Prediction challenge : predict grades of students in professor Moody's class","InClass","1148","","1","Rutgers","03/25/2016 00:11:47","03/27/2016 23:59:00","","","","","True","False","False","True","30","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","2","2","","True","False","False","False","Knowledge","0.0000","1","0","False","28","41","37"
"5120","will-louis-bite","Will Louis bite","Predict if Louis bite in one game.","InClass","1161","","1","Rutgers","03/30/2016 23:03:04","04/03/2016 23:59:00","","","","","True","False","False","True","30","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","2","2","","True","False","False","False","Knowledge","0.0000","1","0","False","61","66","97"
"4996","sentiment-classification-on-large-movie-review","Sentiment classification on Large Movie Review","Determine whether the movie review is positive or negative.","InClass","1084","","1","UMass Lowell","02/24/2016 01:51:19","04/27/2016 23:59:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","2","2","","True","False","False","False","Knowledge","0.0000","1","0","False","17","31","47"
"5033","mutex-miner2","MUTeX MINER","Predict the label of mutation in human genome","InClass","1107","","1","CSA, IISc, Bangalore","03/04/2016 22:01:35","03/08/2016 23:59:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","3","1","1","True","False","False","False","Knowledge","0.0000","1","0","False","26","26","99"
"4916","combed-dna-image-recognition","Combed DNA Image Recognition","Combed DNA signal recognition: recognise signal images related to true combed DNA from noisy ones","InClass","1059","","1","Genomic Vision","02/10/2016 20:26:44","05/27/2016 23:59:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","5","5","","True","False","False","False","Knowledge","0.0000","1","0","False","0","0","0"
"4938","football-data-challenge","Football data challenge","Predict the results of football matches of the Italian League.","InClass","1055","","1","Anonymous PhD students","02/09/2016 00:40:54","06/30/2016 23:59:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","5","2","5","True","False","False","False","Knowledge","0.0000","1","0","False","64","70","460"
"4963","visual-question-answering","Visual Question Answering","Answering Yes or No questions about images.","InClass","1100","","1","UMass Lowell","02/29/2016 23:19:52","04/27/2016 23:59:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","2","2","","True","False","False","False","Knowledge","0.0000","1","0","False","2","4","7"
"4973","dfdsf","dfdsf","2312312","InClass","1072","","1","asdsad","02/17/2016 19:47:31","06/16/2016 23:59:00","","","","","True","False","False","True","33","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","2","2","","True","False","False","False","Knowledge","","1","0","False","0","0","0"
"4982","info-290t-who-survived-the-titanic","Info 290T: Who survived the Titanic?","Binary classification competition for Info 290T.","InClass","1102","","1","UC Berkeley","03/02/2016 23:45:26","03/17/2016 12:59:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","4","2","5","False","False","False","False","Knowledge","","1","0","False","32","42","453"
"4857","let-s-overfit","Let's Overfit","We have no training data. you need to guesssssssssssssssssss the label!!! Have fun!!!","InClass","992","","1","Overfit Inc.","01/08/2016 19:52:46","05/07/2016 23:59:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","100","10","","False","False","False","False","Knowledge","0.0000","1","0","False","25","26","1080"
"4837","copper-analysis","TUT Copper Analysis Challenge","Determine from microscopic images the number of times a copper sample has been processed.","InClass","1022","","1","Tampere University of Technology","01/21/2016 21:45:40","03/06/2016 23:59:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","2","2","","True","False","False","False","Knowledge","0.0000","1","0","False","28","84","329"
"4818","cs-hse-ml-15","CS HSE Machine Learning seminar assignment","A simple classification task","InClass","967","","1","National Research University Higher School of Economics (HSE)","12/09/2015 18:35:51","01/16/2016 23:59:00","","","","","True","False","False","True","100","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","50","2","4","True","False","False","False","Knowledge","0.0000","1","0","False","34","75","1080"
"4821","104-1-mlds-final-project","104-1 MLDS_Final","Visual Question Answering","InClass","980","","1","Speech Lab 531","12/22/2015 00:20:23","01/20/2016 15:59:59","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","99","2","","False","False","False","False","Knowledge","","1","0","False","36","95","1060"
"4775","mlcontest","Machine Learning & Inductive Inference internal contest","Classify patients as healthy or Pakinson diseased based on MRI scans.","InClass","934","","1","KULeuven","11/20/2015 17:48:59","11/26/2015 22:59:00","","","","","True","False","False","True","49","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","999","2","","True","False","False","False","Knowledge","0.0000","1","0","False","7","14","58"
"4794","cornell-tech-cs5785-2015-fall-final","Cornell Tech CS5785 2015 Fall Final","This competition is used for the final of Cornell Tech CS5785 Applied Machine Learning in Fall 2015","InClass","956","","1","Cornell University","12/01/2015 23:46:46","12/05/2015 04:59:59","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","10","2","","True","False","False","False","Knowledge","0.0000","1","0","False","27","63","478"
"4813","digits-classification-dubna-2015","Digits classification - Dubna 2015","Recognition of the handwritten digits from the MNIST dataset.","InClass","962","","1","Yandex School of Data Analysis","12/08/2015 00:16:49","12/09/2015 09:45:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","20","2","2","True","False","False","False","Knowledge","0.0000","1","0","False","3","3","15"
"5488","one-more-iris-competition","One more Iris competition","Implement a Gaussian Classifier","InClass","1561","","1","FAST, National University of Computer & Emerging Sciences","09/21/2016 18:26:22","10/18/2016 23:59:00","","","","","True","False","False","True","60","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","100","20","1","True","False","False","False","Knowledge","0.0000","1","0","False","9","9","127"
"5498","integer-sequence-learning-cheating-allowed","Integer Sequence Learning - Cheating Allowed","1, 2, 3, 4, 5, 7?!","InClass","1567","","1","Kaggle","09/21/2016 18:38:54","09/30/2017 23:59:00","","","","","True","False","False","True","100","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","5","2","","False","False","False","False","Knowledge","0.0000","1","0","False","20","21","241"
"5532","kt-2016-sm2","KT-2016-SM2","Geolocation of tweets; Project 2 of Knowledge Technologies 2016-SM2","InClass","1627","","1","The University of Melbourne","10/03/2016 19:08:09","10/14/2016 01:00:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","10","5","1","True","False","False","False","Knowledge","0.0000","1","0","False","81","85","375"
"5566","pos-tagging2","POS-tagging","Определение частей речи","InClass","1655","","1","SHAD","10/06/2016 19:53:15","10/20/2016 23:59:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","4","1","1","True","False","False","False","Knowledge","","1","0","False","87","87","577"
"5658","scrambled-ocr","Scrambled OCR","Apply dimensionality reduction to 256 dimensional data and see how it can be classified so well with just a few dimensions","InClass","1763","","1","FAST, National University of Computer & Emerging Sciences","10/24/2016 16:04:05","11/11/2017 23:59:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","200","50","1","True","False","False","False","Knowledge","","1","0","False","5","5","386"
"6011","train-occupancy-prediction","Train occupancy prediction","Predict the occupancy level of Belgian trains!","InClass","2342","","1","IDLab","01/09/2017 17:00:16","07/31/2017 23:59:00","","","","","True","False","False","True","100","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","5","1","","True","False","False","False","Knowledge","0.0000","1","0","False","31","36","298"
"5933","emotion-detection-from-facial-expressions","Emotion Detection From Facial Expressions","Identify the emotion associated with the facial expression in a set of images","InClass","2174","","1","CUNY","12/13/2016 00:22:13","12/18/2016 23:59:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","2","2","","True","False","False","False","Knowledge","","1","0","False","22","24","49"
"5942","identify-me-if-you-can-yandex-mipt","Identify Me If You Can – Yandex & MIPT","Web-user identification through webpage session tracking.","InClass","2178","","1","Yandex Data Factory","12/13/2016 00:24:00","12/31/2017 23:59:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","5","2","","True","False","False","False","Knowledge","0.0000","1","0","False","86","98","1242"
"5875","mnist-clean-hw5-ttic31020","MNIST clean hw5 TTIC31020","This is a MNIST competition for hw5 of TTIC 31020","InClass","2079","","1","TTIC","11/29/2016 22:48:15","12/12/2016 23:59:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","2","2","","True","False","False","False","Knowledge","0.0000","1","0","False","38","38","88"
"5826","sentiment-analysis2","Sentiment Analysis","Determine restaurant review sentiment","InClass","2017","","1","SHAD","11/22/2016 19:16:12","12/10/2016 23:59:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","4","1","1","True","False","False","False","Knowledge","0.0000","1","0","False","68","68","535"
"5882","mnist-noisy-hw5-ttic31020","MNIST noisy hw5 TTIC31020","This is a noisy MNIST competition for hw5 of TTIC 31020","InClass","2087","","1","TTIC","11/29/2016 22:56:09","03/29/2017 23:59:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","2","2","","True","False","False","False","Knowledge","","1","0","False","0","0","0"
"5896","product-reviews-sentiment-analysis","Сентимент-анализ отзывов на товары","Классифицируйте отзывы по тональности","InClass","2122","","1","Machine learning and data science course, MIPT","12/05/2016 20:02:54","02/12/2019 23:59:00","","","","","True","True","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","5","2","1","True","False","False","False","Knowledge","0.0000","1","0","False","264","264","1769"
"5901","test12314231","Test12314231","iy","InClass","2127","","1","GGU","12/05/2016 22:35:05","04/04/2017 23:59:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","2","2","","True","False","False","False","Knowledge","","1","0","False","1","1","1"
"5903","product-reviews-sentiment-analysis-light","Сентимент-анализ отзывов на товары (простая версия)","Классифицируйте отзывы по тональности","InClass","2123","","1","MIPT","12/05/2016 20:04:01","04/04/2019 23:59:00","","","","","True","True","False","True","80","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","5","2","1","True","False","False","False","Knowledge","0.0000","1","0","False","402","402","3526"
"5712","sentiment-analysis-ttic-31020","Sentiment Analysis (linear SVM) TTIC 31020","This is the sentiment analysis challenge in hw3 for TTIC 31020. The model is restricted to linear SVM.","InClass","1833","","1","TTIC 31020","11/02/2016 12:52:24","11/19/2016 23:59:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","2","2","","True","False","False","False","Knowledge","0.0000","1","0","False","48","48","95"
"5743","sentiment-analysis-nonlinear-svm-ttic-31020","Sentiment Analysis (nonlinear SVM) TTIC 31020","This is the sentiment analysis challenge in hw3 for TTIC 31020. The model can be nonlinear SVM.","InClass","1889","","1","TTIC 31020","11/07/2016 20:51:06","11/19/2016 23:59:00","","","","","True","False","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","Predicted Probability","[0,1]","2","2","","True","False","False","False","Knowledge","0.0000","1","0","False","46","46","82"
"9741","irisdemo","iris dataset demo for AIA student","iris dataset demo for AIA student","InClass","35414","","1","","05/18/2018 08:30:35","05/31/2018 23:59:00","","","","","True","True","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","5","","False","False","False","False","","0.0000","0","0","False","3","3","6"
"9745","caso-2-credit-scoring","Caso 2. Credit-Scoring","Consiste en clasificar a una persona como: buen pagador o mal pagador.","InClass","35485","","1","","05/18/2018 19:12:09","05/27/2018 23:59:00","","","","","True","True","False","True","30","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","3","3","","False","False","False","False","","0.0000","0","0","False","0","0","2"
"9759","hw2-income-prediction","HW2 Income Prediction","Implement Binary Classification on Income Prediction Dataset","InClass","35951","","1","","05/21/2018 18:26:03","05/25/2018 09:05:00","","","","","True","True","False","True","30","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","10","2","","False","False","False","False","","0.0000","0","0","False","35","35","220"
"9816","umuc-data-650-summer-2018-competition","UMUC DATA 650 Summer 2018 Competition","Evaluate the cars!","InClass","37346","","1","","05/30/2018 00:03:57","08/05/2018 23:59:00","","","","","True","True","False","True","70","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","10","3","","True","False","False","False","","0.0000","0","0","False","3","3","7"
"9823","fashion-mnist-itba-lab-ml","Fashion MNIST-ITBA-LAB ML","Clasificar las imagenes entre las 10 categorías","InClass","37537","","1","","05/31/2018 03:30:56","12/31/2018 23:59:00","","","","","True","True","False","True","30","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","10","2","","False","False","False","False","","0.0000","0","0","False","16","17","161"
"9829","hse-nsk","Аудитория телеканалов в ОТТ (HSE NSK)","Определите пол абонента на основании логов телесмотрения","InClass","37806","","1","","06/01/2018 13:33:59","07/25/2018 23:59:00","","","","","True","True","False","True","30","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","10","2","","False","False","False","False","","0.0000","0","0","False","1","1","42"
"9857","phibootcamp0","PHI Challenge inclass competition 0","The first inclass image based challenge to","InClass","38185","","1","","06/04/2018 04:40:25","06/06/2018 23:59:00","","","","","True","True","False","True","60","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","2","","False","False","False","False","","0.0000","0","0","False","7","7","17"
"9859","a-fin-tech-fraud-transaction-classification","A Fin tech fraud transaction classification","Default payments in Taiwan: Predict the probability of default payments.","InClass","38612","","1","","06/06/2018 09:48:02","06/22/2018 15:00:00","","","","","True","True","False","True","100","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","2","","False","False","False","False","","0.0000","0","0","False","0","0","3"
"9864","wfusummer2018","Predicting College Basketball Success","Given several variables, you will predict the road team's success in a college basketball game.","InClass","38346","","1","","06/04/2018 21:52:06","07/29/2018 23:59:00","","","","","True","True","False","True","100","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","10","1","","False","False","False","False","","0.0000","0","0","False","13","13","496"
"9876","danburyaijuneworkshop","BrokenWorkshop - Kaggle pls fix","Can you create a neural network to classify street view house number digits?","InClass","39055","507","1","","06/09/2018 20:22:41","06/06/2018 23:59:00","","","","","True","True","False","True","20","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","20","20","","False","False","False","False","","0.0000","0","0","False","0","0","0"
"9571","testtesttestpratham","Test Test","Test","InClass","32791","","1","","05/02/2018 07:03:12","05/02/2018 03:00:00","","","","","True","True","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","2","2","","False","False","False","False","","0.0000","0","0","False","0","0","0"
"9590","competition-on-open-source-intelligence-discovery","COMPETITION ON OPEN SOURCE INTELLIGENCE DISCOVERY","Select which Open Source Intelligence items are relevant for the protection of an IT infrastructure.","InClass","37298","","1","","05/29/2018 14:06:56","06/24/2018 23:59:00","","","","","True","True","False","True","30","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","2","2","","False","False","False","False","","0.0000","0","0","False","0","0","1"
"9453","alsettest","ALSET Test","A Data Science Challenge","InClass","31198","","1","","04/23/2018 09:06:48","07/21/2018 23:59:00","","","","","True","True","False","True","29","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","2","2","","False","False","False","False","","0.0000","0","0","False","1","1","6"
"9550","dcase2018-task1a-leaderboard","DCASE2018 Challenge - Task1A Leaderboard","Acoustic Scene Classification","InClass","35003","1593","1","","05/16/2018 08:29:50","08/01/2018 11:59:00","","","","","True","True","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","1","4","","False","False","False","False","","0.0000","0","0","False","78","80","424"
"9560","kickstarter-games","Kickstarter: Games","What makes a sucessful game kickstarter project?","InClass","32651","","1","","05/01/2018 01:54:59","07/30/2018 23:59:00","","","","","True","True","False","True","30","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","2","2","","False","False","False","False","","0.0000","0","0","False","0","0","1"
"9702","dcase2018-task1b-leaderboard","DCASE2018 Challenge - Task1B Leaderboard","Acoustic Scene Classification with mismatched recording devices","InClass","35004","1593","1","","05/16/2018 08:30:12","08/01/2018 11:59:00","","","","","True","True","False","True","50","","CategorizationAccuracy","Categorization Accuracy","Percentage of correctly categorized items","True","","","1","4","","False","False","False","False","","0.0000","0","0","False","11","11","33"
